city,city_ibge_code,date,epidemiological_week,estimated_population,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
,21.0,2021-08-24,202134,7114598.0,7075181.0,False,False,346608,4871.78615,2021-08-24,0.0287,9935,523,state,MA,483,6
,21.0,2021-08-25,202134,7114598.0,7075181.0,False,False,347057,4878.09712,2021-08-25,0.0287,9946,524,state,MA,449,11
,21.0,2021-08-26,202134,7114598.0,7075181.0,False,False,347821,4888.8356,2021-08-26,0.0286,9962,525,state,MA,764,16
,21.0,2021-08-27,202134,7114598.0,7075181.0,False,False,348215,4894.37351,2021-08-27,0.0287,9977,526,state,MA,394,15
,21.0,2021-08-28,202134,7114598.0,7075181.0,False,False,348399,4896.95974,2021-08-28,0.0287,9993,527,state,MA,184,16
,21.0,2021-08-29,202135,7114598.0,7075181.0,False,False,348440,4897.5360200000005,2021-08-29,0.0287,10002,528,state,MA,41,9
,21.0,2021-08-30,202135,7114598.0,7075181.0,False,False,348591,4899.658420000001,2021-08-30,0.0287,10016,529,state,MA,151,14
,21.0,2021-08-31,202135,7114598.0,7075181.0,False,False,349064,4906.3067200000005,2021-08-31,0.0287,10031,530,state,MA,473,15
,21.0,2021-09-01,202135,7114598.0,7075181.0,False,False,349537,4912.95503,2021-09-01,0.0287,10040,531,state,MA,473,9
,21.0,2021-09-02,202135,7114598.0,7075181.0,False,False,349894,4917.972879999999,2021-09-02,0.0287,10051,532,state,MA,357,11
,21.0,2021-09-03,202135,7114598.0,7075181.0,False,False,350234,4922.75178,2021-09-03,0.0287,10060,533,state,MA,340,9
,21.0,2021-09-04,202135,7114598.0,7075181.0,False,False,350611,4928.05075,2021-09-04,0.0287,10066,534,state,MA,377,6
,21.0,2021-09-05,202136,7114598.0,7075181.0,False,False,350848,4931.38193,2021-09-05,0.0287,10070,535,state,MA,237,4
,21.0,2021-09-06,202136,7114598.0,7075181.0,False,False,351106,4935.00827,2021-09-06,0.0287,10071,536,state,MA,258,1
,21.0,2021-09-07,202136,7114598.0,7075181.0,False,False,351398,4939.11251,2021-09-07,0.0287,10073,537,state,MA,292,2
,21.0,2021-09-08,202136,7114598.0,7075181.0,False,False,351508,4940.65863,2021-09-08,0.0287,10076,538,state,MA,110,3
,21.0,2021-09-09,202136,7114598.0,7075181.0,False,False,351917,4946.40737,2021-09-09,0.0287,10084,539,state,MA,409,8
,21.0,2021-09-10,202136,7114598.0,7075181.0,False,False,352279,4951.4955,2021-09-10,0.0286,10090,540,state,MA,362,6
,21.0,2021-09-11,202136,7114598.0,7075181.0,False,False,352403,4953.2384,2021-09-11,0.0286,10095,541,state,MA,124,5
,21.0,2021-09-12,202137,7114598.0,7075181.0,False,False,352412,4953.3649,2021-09-12,0.0287,10101,542,state,MA,9,6
,21.0,2021-09-13,202137,7114598.0,7075181.0,False,False,352470,4954.18012,2021-09-13,0.0287,10106,543,state,MA,58,5
,21.0,2021-09-14,202137,7114598.0,7075181.0,False,False,352747,4958.07353,2021-09-14,0.0287,10110,544,state,MA,277,4
,21.0,2021-09-15,202137,7114598.0,7075181.0,False,False,353095,4962.9648799999995,2021-09-15,0.0287,10120,545,state,MA,348,10
,21.0,2021-09-16,202137,7114598.0,7075181.0,False,False,353301,4965.8603299999995,2021-09-16,0.0287,10128,546,state,MA,206,8
,21.0,2021-09-17,202137,7114598.0,7075181.0,False,False,353554,4969.4164,2021-09-17,0.0287,10132,547,state,MA,253,4
,21.0,2021-09-18,202137,7114598.0,7075181.0,False,False,353695,4971.3982399999995,2021-09-18,0.0287,10135,548,state,MA,141,3
,21.0,2021-09-19,202138,7114598.0,7075181.0,False,False,353700,4971.46852,2021-09-19,0.0287,10135,549,state,MA,5,0
,21.0,2021-09-20,202138,7114598.0,7075181.0,False,False,353761,4972.3259100000005,2021-09-20,0.0287,10136,550,state,MA,61,1
,21.0,2021-09-21,202138,7114598.0,7075181.0,False,False,354073,4976.71126,2021-09-21,0.0286,10140,551,state,MA,312,4
,21.0,2021-09-22,202138,7114598.0,7075181.0,False,False,354369,4980.87172,2021-09-22,0.0286,10145,552,state,MA,296,5
,21.0,2021-09-23,202138,7114598.0,7075181.0,False,False,354701,4985.53819,2021-09-23,0.0286,10147,553,state,MA,332,2
,21.0,2021-09-24,202138,7114598.0,7075181.0,False,False,355049,4990.42954,2021-09-24,0.0286,10152,554,state,MA,348,5
,21.0,2021-09-25,202138,7114598.0,7075181.0,False,False,355231,4992.98766,2021-09-25,0.0286,10156,555,state,MA,182,4
,21.0,2021-09-26,202139,7114598.0,7075181.0,False,False,355248,4993.2266,2021-09-26,0.0286,10159,556,state,MA,17,3
,21.0,2021-09-27,202139,7114598.0,7075181.0,False,False,355335,4994.449439999999,2021-09-27,0.0286,10162,557,state,MA,87,3
,21.0,2021-09-28,202139,7114598.0,7075181.0,False,False,355628,4998.56773,2021-09-28,0.0286,10164,558,state,MA,293,2
,21.0,2021-09-29,202139,7114598.0,7075181.0,False,False,355882,5002.13786,2021-09-29,0.0286,10169,559,state,MA,254,5
,21.0,2021-09-30,202139,7114598.0,7075181.0,False,False,356236,5007.11354,2021-09-30,0.0286,10174,560,state,MA,354,5
,21.0,2021-10-01,202139,7114598.0,7075181.0,False,False,356562,5011.69567,2021-10-01,0.0285,10177,561,state,MA,326,3
,21.0,2021-10-02,202139,7114598.0,7075181.0,False,False,356698,5013.60723,2021-10-02,0.0285,10179,562,state,MA,136,2
,21.0,2021-10-03,202140,7114598.0,7075181.0,False,False,356702,5013.66346,2021-10-03,0.0285,10182,563,state,MA,4,3
,21.0,2021-10-04,202140,7114598.0,7075181.0,False,False,356764,5014.5349,2021-10-04,0.0285,10184,564,state,MA,62,2
,21.0,2021-10-05,202140,7114598.0,7075181.0,False,False,357101,5019.27164,2021-10-05,0.0285,10187,565,state,MA,337,3
,21.0,2021-10-06,202140,7114598.0,7075181.0,False,False,357319,5022.335770000001,2021-10-06,0.0285,10189,566,state,MA,218,2
,21.0,2021-10-07,202140,7114598.0,7075181.0,False,False,357542,5025.4701700000005,2021-10-07,0.0285,10192,567,state,MA,223,3
,21.0,2021-10-08,202140,7114598.0,7075181.0,False,False,357765,5028.60457,2021-10-08,0.0285,10194,568,state,MA,223,2
,21.0,2021-10-09,202140,7114598.0,7075181.0,False,False,357905,5030.57235,2021-10-09,0.0285,10195,569,state,MA,140,1
,21.0,2021-10-10,202141,7114598.0,7075181.0,False,False,357923,5030.82535,2021-10-10,0.0285,10197,570,state,MA,18,2
,21.0,2021-10-11,202141,7114598.0,7075181.0,False,False,357961,5031.35947,2021-10-11,0.0285,10201,571,state,MA,38,4
,21.0,2021-10-12,202141,7114598.0,7075181.0,False,False,358054,5032.6666399999995,2021-10-12,0.0285,10205,572,state,MA,93,4
,21.0,2021-10-13,202141,7114598.0,7075181.0,False,False,358151,5034.03003,2021-10-13,0.0285,10206,573,state,MA,97,1
,21.0,2021-10-14,202141,7114598.0,7075181.0,False,False,358395,5037.4596,2021-10-14,0.0285,10208,574,state,MA,244,2
,21.0,2021-10-15,202141,7114598.0,7075181.0,False,False,358548,5039.6101100000005,2021-10-15,0.0285,10210,575,state,MA,153,2
,21.0,2021-10-16,202141,7114598.0,7075181.0,False,False,358644,5040.95945,2021-10-16,0.0285,10211,576,state,MA,96,1
,21.0,2021-10-17,202142,7114598.0,7075181.0,False,False,358645,5040.9735,2021-10-17,0.0285,10212,577,state,MA,1,1
,21.0,2021-10-18,202142,7114598.0,7075181.0,False,False,358712,5041.91523,2021-10-18,0.0285,10215,578,state,MA,67,3
,21.0,2021-10-19,202142,7114598.0,7075181.0,False,False,358941,5045.13396,2021-10-19,0.0285,10217,579,state,MA,229,2
,21.0,2021-10-20,202142,7114598.0,7075181.0,False,False,359227,5049.15387,2021-10-20,0.0284,10219,580,state,MA,286,2
,21.0,2021-10-21,202142,7114598.0,7075181.0,False,False,359491,5052.86455,2021-10-21,0.0284,10220,581,state,MA,264,1
,21.0,2021-10-22,202142,7114598.0,7075181.0,False,False,359773,5056.82823,2021-10-22,0.0284,10222,582,state,MA,282,2
,21.0,2021-10-23,202142,7114598.0,7075181.0,False,False,359985,5059.80802,2021-10-23,0.0284,10223,583,state,MA,212,1
,21.0,2021-10-24,202143,7114598.0,7075181.0,False,False,360000,5060.01885,2021-10-24,0.0284,10224,584,state,MA,15,1
,21.0,2021-10-25,202143,7114598.0,7075181.0,False,False,360036,5060.52485,2021-10-25,0.0284,10225,585,state,MA,36,1
,21.0,2021-10-26,202143,7114598.0,7075181.0,False,False,360278,5063.92631,2021-10-26,0.0284,10227,586,state,MA,242,2
,21.0,2021-10-27,202143,7114598.0,7075181.0,False,False,360586,5068.25544,2021-10-27,0.0284,10230,587,state,MA,308,3
,21.0,2021-10-28,202143,7114598.0,7075181.0,False,False,360843,5071.86773,2021-10-28,0.0284,10233,588,state,MA,257,3
,21.0,2021-10-29,202143,7114598.0,7075181.0,False,False,360997,5074.03229,2021-10-29,0.0284,10235,589,state,MA,154,2
,21.0,2021-10-30,202143,7114598.0,7075181.0,False,False,361042,5074.66479,2021-10-30,0.0284,10236,590,state,MA,45,1
,21.0,2021-10-31,202144,7114598.0,7075181.0,False,False,361077,5075.156739999999,2021-10-31,0.0284,10237,591,state,MA,35,1
,21.0,2021-11-01,202144,7114598.0,7075181.0,False,False,361099,5075.46596,2021-11-01,0.0284,10238,592,state,MA,22,1
,21.0,2021-11-02,202144,7114598.0,7075181.0,False,False,361130,5075.90169,2021-11-02,0.0284,10239,593,state,MA,31,1
,21.0,2021-11-03,202144,7114598.0,7075181.0,False,False,361260,5077.7289200000005,2021-11-03,0.0283,10240,594,state,MA,130,1
,21.0,2021-11-04,202144,7114598.0,7075181.0,False,False,361497,5081.0601,2021-11-04,0.0283,10242,595,state,MA,237,2
,21.0,2021-11-05,202144,7114598.0,7075181.0,False,False,361654,5083.26683,2021-11-05,0.0283,10243,596,state,MA,157,1
,21.0,2021-11-06,202144,7114598.0,7075181.0,False,False,361749,5084.60211,2021-11-06,0.0283,10244,597,state,MA,95,1
,21.0,2021-11-07,202145,7114598.0,7075181.0,False,False,361758,5084.72861,2021-11-07,0.0283,10245,598,state,MA,9,1
,21.0,2021-11-08,202145,7114598.0,7075181.0,False,False,361837,5085.839,2021-11-08,0.0283,10246,599,state,MA,79,1
,21.0,2021-11-09,202145,7114598.0,7075181.0,False,False,362105,5089.60591,2021-11-09,0.0283,10248,600,state,MA,268,2
,21.0,2021-11-10,202145,7114598.0,7075181.0,False,False,362254,5091.70019,2021-11-10,0.0283,10250,601,state,MA,149,2
,21.0,2021-11-11,202145,7114598.0,7075181.0,False,False,362407,5093.8507,2021-11-11,0.0283,10252,602,state,MA,153,2
,21.0,2021-11-12,202145,7114598.0,7075181.0,False,False,362660,5097.4067700000005,2021-11-12,0.0283,10254,603,state,MA,253,2
,21.0,2021-11-13,202145,7114598.0,7075181.0,False,False,362776,5099.03722,2021-11-13,0.0283,10255,604,state,MA,116,1
,21.0,2021-11-14,202146,7114598.0,7075181.0,False,False,362848,5100.04922,2021-11-14,0.0283,10256,605,state,MA,72,1
,21.0,2021-11-15,202146,7114598.0,7075181.0,False,False,362850,5100.07733,2021-11-15,0.0283,10257,606,state,MA,2,1
,21.0,2021-11-16,202146,7114598.0,7075181.0,False,False,362902,5100.80823,2021-11-16,0.0283,10258,607,state,MA,52,1
,21.0,2021-11-17,202146,7114598.0,7075181.0,False,False,363121,5103.8864,2021-11-17,0.0283,10259,608,state,MA,219,1
,21.0,2021-11-18,202146,7114598.0,7075181.0,False,False,363350,5107.10514,2021-11-18,0.0282,10261,609,state,MA,229,2
,21.0,2021-11-19,202146,7114598.0,7075181.0,False,False,363515,5109.42431,2021-11-19,0.0282,10263,610,state,MA,165,2
,21.0,2021-11-20,202146,7114598.0,7075181.0,False,False,363666,5111.5467100000005,2021-11-20,0.0282,10264,611,state,MA,151,1
,21.0,2021-11-21,202147,7114598.0,7075181.0,False,False,363667,5111.56077,2021-11-21,0.0282,10265,612,state,MA,1,1
,21.0,2021-11-22,202147,7114598.0,7075181.0,False,False,363742,5112.6149399999995,2021-11-22,0.0282,10267,613,state,MA,75,2
,21.0,2021-11-23,202147,7114598.0,7075181.0,False,False,363916,5115.06061,2021-11-23,0.0282,10269,614,state,MA,174,2
,21.0,2021-11-24,202147,7114598.0,7075181.0,False,False,364082,5117.39384,2021-11-24,0.0282,10271,615,state,MA,166,2
,21.0,2021-11-25,202147,7114598.0,7075181.0,False,False,364297,5120.4158,2021-11-25,0.0282,10273,616,state,MA,215,2
,21.0,2021-11-26,202147,7114598.0,7075181.0,False,False,364555,5124.04215,2021-11-26,0.0282,10277,617,state,MA,258,4
,21.0,2021-11-27,202147,7114598.0,7075181.0,False,False,364672,5125.68665,2021-11-27,0.0282,10281,618,state,MA,117,4
,21.0,2021-11-28,202148,7114598.0,7075181.0,False,False,364674,5125.71476,2021-11-28,0.0282,10285,619,state,MA,2,4
,21.0,2021-11-29,202148,7114598.0,7075181.0,False,False,364779,5127.1906,2021-11-29,0.0282,10289,620,state,MA,105,4
,21.0,2021-11-30,202148,7114598.0,7075181.0,False,False,365048,5130.97156,2021-11-30,0.0282,10294,621,state,MA,269,5
,31.0,2020-03-08,202011,21292666.0,21168791.0,False,False,1,0.0047,2020-03-08,0.0,0,1,state,MG,1,0
,31.0,2020-03-09,202011,21292666.0,21168791.0,False,False,1,0.0047,2020-03-09,0.0,0,2,state,MG,0,0
,31.0,2020-03-10,202011,21292666.0,21168791.0,False,False,1,0.0047,2020-03-10,0.0,0,3,state,MG,0,0
,31.0,2020-03-11,202011,21292666.0,21168791.0,False,False,1,0.0047,2020-03-11,0.0,0,4,state,MG,0,0
,31.0,2020-03-12,202011,21292666.0,21168791.0,False,False,2,0.00939,2020-03-12,0.0,0,5,state,MG,1,0
,31.0,2020-03-13,202011,21292666.0,21168791.0,False,False,2,0.00939,2020-03-13,0.0,0,6,state,MG,0,0
,31.0,2020-03-14,202011,21292666.0,21168791.0,False,False,4,0.01879,2020-03-14,0.0,0,7,state,MG,2,0
,31.0,2020-03-15,202012,21292666.0,21168791.0,False,True,4,0.01879,2020-03-14,0.0,0,8,state,MG,0,0
Belo Horizonte,3106200.0,2020-03-16,202012,2521564.0,2512070.0,False,False,1,0.03966,2020-03-16,0.0,0,1,city,MG,1,0
,31.0,2020-03-16,202012,21292666.0,21168791.0,False,False,6,0.02818,2020-03-16,0.0,0,9,state,MG,2,0
Belo Horizonte,3106200.0,2020-03-17,202012,2521564.0,2512070.0,False,False,5,0.19829000000000002,2020-03-17,0.0,0,2,city,MG,4,0
,31.0,2020-03-17,202012,21292666.0,21168791.0,False,False,14,0.06575,2020-03-17,0.0,0,10,state,MG,8,0
Belo Horizonte,3106200.0,2020-03-18,202012,2521564.0,2512070.0,False,False,10,0.39658000000000004,2020-03-18,0.0,0,3,city,MG,5,0
,31.0,2020-03-18,202012,21292666.0,21168791.0,False,False,19,0.08922999999999999,2020-03-18,0.0,0,11,state,MG,5,0
Belo Horizonte,3106200.0,2020-03-19,202012,2521564.0,2512070.0,False,False,18,0.7138399999999999,2020-03-19,0.0,0,4,city,MG,8,0
,31.0,2020-03-19,202012,21292666.0,21168791.0,False,False,29,0.1362,2020-03-19,0.0,0,12,state,MG,10,0
Belo Horizonte,3106200.0,2020-03-20,202012,2521564.0,2512070.0,False,False,20,0.7931600000000001,2020-03-20,0.0,0,5,city,MG,2,0
,31.0,2020-03-20,202012,21292666.0,21168791.0,False,False,38,0.17847000000000002,2020-03-20,0.0,0,13,state,MG,9,0
Belo Horizonte,3106200.0,2020-03-21,202012,2521564.0,2512070.0,False,False,30,1.18974,2020-03-21,0.0,0,6,city,MG,10,0
,31.0,2020-03-21,202012,21292666.0,21168791.0,False,False,55,0.2583,2020-03-21,0.0,0,14,state,MG,17,0
Belo Horizonte,3106200.0,2020-03-22,202013,2521564.0,2512070.0,False,True,30,1.18974,2020-03-21,0.0,0,7,city,MG,0,0
,31.0,2020-03-22,202013,21292666.0,21168791.0,False,False,83,0.38981,2020-03-22,0.0,0,15,state,MG,28,0
Belo Horizonte,3106200.0,2020-03-23,202013,2521564.0,2512070.0,False,False,60,2.37948,2020-03-23,0.0,0,8,city,MG,30,0
,31.0,2020-03-23,202013,21292666.0,21168791.0,False,False,128,0.60115,2020-03-23,0.0,0,16,state,MG,45,0
Belo Horizonte,3106200.0,2020-03-24,202013,2521564.0,2512070.0,False,False,87,3.45024,2020-03-24,0.0,0,9,city,MG,27,0
,31.0,2020-03-24,202013,21292666.0,21168791.0,False,False,130,0.61054,2020-03-24,0.0,0,17,state,MG,2,0
Belo Horizonte,3106200.0,2020-03-25,202013,2521564.0,2512070.0,False,False,90,3.56921,2020-03-25,0.0,0,10,city,MG,3,0
,31.0,2020-03-25,202013,21292666.0,21168791.0,False,False,133,0.62463,2020-03-25,0.0,0,18,state,MG,3,0
Belo Horizonte,3106200.0,2020-03-26,202013,2521564.0,2512070.0,False,False,96,3.8071599999999997,2020-03-26,0.0,0,11,city,MG,6,0
,31.0,2020-03-26,202013,21292666.0,21168791.0,False,False,153,0.7185600000000001,2020-03-26,0.0,0,19,state,MG,20,0
Belo Horizonte,3106200.0,2020-03-27,202013,2521564.0,2512070.0,False,False,118,4.67964,2020-03-27,0.0,0,12,city,MG,22,0
,31.0,2020-03-27,202013,21292666.0,21168791.0,False,False,189,0.8876299999999999,2020-03-27,0.0,0,20,state,MG,36,0
Belo Horizonte,3106200.0,2020-03-28,202013,2521564.0,2512070.0,False,False,129,5.11587,2020-03-28,0.0,0,13,city,MG,11,0
,31.0,2020-03-28,202013,21292666.0,21168791.0,False,False,205,0.9627700000000001,2020-03-28,0.0,0,21,state,MG,16,0
Belo Horizonte,3106200.0,2020-03-29,202014,2521564.0,2512070.0,False,False,143,5.67108,2020-03-29,0.0,0,14,city,MG,14,0
,31.0,2020-03-29,202014,21292666.0,21168791.0,False,False,231,1.0848799999999998,2020-03-29,0.0,0,22,state,MG,26,0
Belo Horizonte,3106200.0,2020-03-30,202014,2521564.0,2512070.0,False,False,163,6.46424,2020-03-30,0.0061,1,15,city,MG,20,1
,31.0,2020-03-30,202014,21292666.0,21168791.0,False,False,261,1.22577,2020-03-30,0.0038,1,23,state,MG,30,1
Belo Horizonte,3106200.0,2020-03-31,202014,2521564.0,2512070.0,False,False,163,6.46424,2020-03-31,0.0123,2,16,city,MG,0,1
,31.0,2020-03-31,202014,21292666.0,21168791.0,False,False,275,1.29152,2020-03-31,0.0073,2,24,state,MG,14,1
Belo Horizonte,3106200.0,2020-04-01,202014,2521564.0,2512070.0,False,False,188,7.45569,2020-04-01,0.0106,2,17,city,MG,25,0
,31.0,2020-04-01,202014,21292666.0,21168791.0,False,False,314,1.47469,2020-04-01,0.0096,3,25,state,MG,39,1
Belo Horizonte,3106200.0,2020-04-02,202014,2521564.0,2512070.0,False,False,210,8.32816,2020-04-02,0.0143,3,18,city,MG,22,1
,31.0,2020-04-02,202014,21292666.0,21168791.0,False,False,370,1.7376900000000002,2020-04-02,0.0108,4,26,state,MG,56,1
Belo Horizonte,3106200.0,2020-04-03,202014,2521564.0,2512070.0,False,False,225,8.92303,2020-04-03,0.0133,3,19,city,MG,15,0
,31.0,2020-04-03,202014,21292666.0,21168791.0,False,False,397,1.8644900000000002,2020-04-03,0.0151,6,27,state,MG,27,2
Belo Horizonte,3106200.0,2020-04-04,202014,2521564.0,2512070.0,False,False,237,9.39893,2020-04-04,0.0127,3,20,city,MG,12,0
,31.0,2020-04-04,202014,21292666.0,21168791.0,False,False,430,2.01947,2020-04-04,0.014,6,28,state,MG,33,0
Belo Horizonte,3106200.0,2020-04-05,202015,2521564.0,2512070.0,False,False,262,10.39038,2020-04-05,0.0115,3,21,city,MG,25,0
,31.0,2020-04-05,202015,21292666.0,21168791.0,False,False,498,2.3388299999999997,2020-04-05,0.012,6,29,state,MG,68,0
Belo Horizonte,3106200.0,2020-04-06,202015,2521564.0,2512070.0,False,False,264,10.46969,2020-04-06,0.0152,4,22,city,MG,2,1
,31.0,2020-04-06,202015,21292666.0,21168791.0,False,False,525,2.46564,2020-04-06,0.0171,9,30,state,MG,27,3
Belo Horizonte,3106200.0,2020-04-07,202015,2521564.0,2512070.0,False,False,275,10.90593,2020-04-07,0.0182,5,23,city,MG,11,1
,31.0,2020-04-07,202015,21292666.0,21168791.0,False,False,559,2.62532,2020-04-07,0.0197,11,31,state,MG,34,2
Belo Horizonte,3106200.0,2020-04-08,202015,2521564.0,2512070.0,False,False,299,11.85772,2020-04-08,0.0201,6,24,city,MG,24,1
,31.0,2020-04-08,202015,21292666.0,21168791.0,False,False,614,2.88362,2020-04-08,0.0228,14,32,state,MG,55,3
Belo Horizonte,3106200.0,2020-04-09,202015,2521564.0,2512070.0,False,False,310,12.29396,2020-04-09,0.0194,6,25,city,MG,11,0
,31.0,2020-04-09,202015,21292666.0,21168791.0,False,False,655,3.07618,2020-04-09,0.0229,15,33,state,MG,41,1
Belo Horizonte,3106200.0,2020-04-10,202015,2521564.0,2512070.0,False,False,330,13.08712,2020-04-10,0.0182,6,26,city,MG,20,0
,31.0,2020-04-10,202015,21292666.0,21168791.0,False,False,698,3.27812,2020-04-10,0.0244,17,34,state,MG,43,2
Belo Horizonte,3106200.0,2020-04-11,202015,2521564.0,2512070.0,False,False,338,13.404379999999998,2020-04-11,0.0178,6,27,city,MG,8,0
,31.0,2020-04-11,202015,21292666.0,21168791.0,False,False,750,3.5223400000000002,2020-04-11,0.0227,17,35,state,MG,52,0
Belo Horizonte,3106200.0,2020-04-12,202016,2521564.0,2512070.0,False,False,355,14.078560000000001,2020-04-12,0.0169,6,28,city,MG,17,0
,31.0,2020-04-12,202016,21292666.0,21168791.0,False,False,806,3.78534,2020-04-12,0.0248,20,36,state,MG,56,3
Belo Horizonte,3106200.0,2020-04-13,202016,2521564.0,2512070.0,False,False,357,14.157879999999999,2020-04-13,0.0168,6,29,city,MG,2,0
,31.0,2020-04-13,202016,21292666.0,21168791.0,False,False,815,3.82761,2020-04-13,0.0282,23,37,state,MG,9,3
Belo Horizonte,3106200.0,2020-04-14,202016,2521564.0,2512070.0,False,False,373,14.79241,2020-04-14,0.0161,6,30,city,MG,16,0
,31.0,2020-04-14,202016,21292666.0,21168791.0,False,False,884,4.15166,2020-04-14,0.0305,27,38,state,MG,69,4
Belo Horizonte,3106200.0,2020-04-15,202016,2521564.0,2512070.0,False,False,380,15.07001,2020-04-15,0.0158,6,31,city,MG,7,0
,31.0,2020-04-15,202016,21292666.0,21168791.0,False,False,903,4.2409,2020-04-15,0.0332,30,39,state,MG,19,3
Belo Horizonte,3106200.0,2020-04-16,202016,2521564.0,2512070.0,False,False,390,15.46659,2020-04-16,0.0179,7,32,city,MG,10,1
,31.0,2020-04-16,202016,21292666.0,21168791.0,False,False,958,4.4992,2020-04-16,0.0344,33,40,state,MG,55,3
Belo Horizonte,3106200.0,2020-04-17,202016,2521564.0,2512070.0,False,False,406,16.10112,2020-04-17,0.0197,8,33,city,MG,16,1
,31.0,2020-04-17,202016,21292666.0,21168791.0,False,False,1021,4.7950800000000005,2020-04-17,0.0343,35,41,state,MG,63,2
Belo Horizonte,3106200.0,2020-04-18,202016,2521564.0,2512070.0,False,False,420,16.65633,2020-04-18,0.019,8,34,city,MG,14,0
,31.0,2020-04-18,202016,21292666.0,21168791.0,False,False,1077,5.05808,2020-04-18,0.0362,39,42,state,MG,56,4
Belo Horizonte,3106200.0,2020-04-19,202017,2521564.0,2512070.0,False,False,448,17.76675,2020-04-19,0.0179,8,35,city,MG,28,0
,31.0,2020-04-19,202017,21292666.0,21168791.0,False,False,1154,5.41971,2020-04-19,0.0338,39,43,state,MG,77,0
Belo Horizonte,3106200.0,2020-04-20,202017,2521564.0,2512070.0,False,False,460,18.24265,2020-04-20,0.0174,8,36,city,MG,12,0
,31.0,2020-04-20,202017,21292666.0,21168791.0,False,False,1189,5.58408,2020-04-20,0.0345,41,44,state,MG,35,2
Belo Horizonte,3106200.0,2020-04-21,202017,2521564.0,2512070.0,False,False,467,18.52025,2020-04-21,0.0171,8,37,city,MG,7,0
,31.0,2020-04-21,202017,21292666.0,21168791.0,False,False,1230,5.77664,2020-04-21,0.0358,44,45,state,MG,41,3
Belo Horizonte,3106200.0,2020-04-22,202017,2521564.0,2512070.0,False,False,487,19.31341,2020-04-22,0.0185,9,38,city,MG,20,1
,31.0,2020-04-22,202017,21292666.0,21168791.0,False,False,1283,6.02555,2020-04-22,0.0366,47,46,state,MG,53,3
Belo Horizonte,3106200.0,2020-04-23,202017,2521564.0,2512070.0,False,False,491,19.47204,2020-04-23,0.0183,9,39,city,MG,4,0
,31.0,2020-04-23,202017,21292666.0,21168791.0,False,False,1308,6.1429599999999995,2020-04-23,0.039,51,47,state,MG,25,4
Belo Horizonte,3106200.0,2020-04-24,202017,2521564.0,2512070.0,False,False,519,20.58246,2020-04-24,0.0212,11,40,city,MG,28,2
,31.0,2020-04-24,202017,21292666.0,21168791.0,False,False,1419,6.66427,2020-04-24,0.0381,54,48,state,MG,111,3
Belo Horizonte,3106200.0,2020-04-25,202017,2521564.0,2512070.0,False,False,528,20.93939,2020-04-25,0.0208,11,41,city,MG,9,0
,31.0,2020-04-25,202017,21292666.0,21168791.0,False,False,1481,6.95545,2020-04-25,0.0392,58,49,state,MG,62,4
Belo Horizonte,3106200.0,2020-04-26,202018,2521564.0,2512070.0,False,False,544,21.57391,2020-04-26,0.0202,11,42,city,MG,16,0
,31.0,2020-04-26,202018,21292666.0,21168791.0,False,False,1548,7.270110000000001,2020-04-26,0.0394,61,50,state,MG,67,3
Belo Horizonte,3106200.0,2020-04-27,202018,2521564.0,2512070.0,False,False,559,22.168779999999998,2020-04-27,0.0197,11,43,city,MG,15,0
,31.0,2020-04-27,202018,21292666.0,21168791.0,False,False,1586,7.44857,2020-04-27,0.0391,62,51,state,MG,38,1
Belo Horizonte,3106200.0,2020-04-28,202018,2521564.0,2512070.0,False,False,569,22.565360000000002,2020-04-28,0.0246,14,44,city,MG,10,3
,31.0,2020-04-28,202018,21292666.0,21168791.0,False,False,1649,7.74445,2020-04-28,0.0431,71,52,state,MG,63,9
Belo Horizonte,3106200.0,2020-04-29,202018,2521564.0,2512070.0,False,False,577,22.882620000000003,2020-04-29,0.0277,16,45,city,MG,8,2
,31.0,2020-04-29,202018,21292666.0,21168791.0,False,False,1758,8.25636,2020-04-29,0.0455,80,53,state,MG,109,9
Belo Horizonte,3106200.0,2020-04-30,202018,2521564.0,2512070.0,False,False,593,23.51715,2020-04-30,0.0287,17,46,city,MG,16,1
,31.0,2020-04-30,202018,21292666.0,21168791.0,False,False,1827,8.58042,2020-04-30,0.0449,82,54,state,MG,69,2
Belo Horizonte,3106200.0,2020-05-01,202018,2521564.0,2512070.0,False,False,610,24.19134,2020-05-01,0.0328,20,47,city,MG,17,3
,31.0,2020-05-01,202018,21292666.0,21168791.0,False,False,1935,9.087639999999999,2020-05-01,0.0455,88,55,state,MG,108,6
Belo Horizonte,3106200.0,2020-05-02,202018,2521564.0,2512070.0,False,False,626,24.825860000000002,2020-05-02,0.0319,20,48,city,MG,16,0
,31.0,2020-05-02,202018,21292666.0,21168791.0,False,False,2023,9.500919999999999,2020-05-02,0.0435,88,56,state,MG,88,0
Belo Horizonte,3106200.0,2020-05-03,202019,2521564.0,2512070.0,False,False,646,25.619020000000003,2020-05-03,0.031,20,49,city,MG,20,0
,31.0,2020-05-03,202019,21292666.0,21168791.0,False,False,2118,9.94709,2020-05-03,0.042,89,57,state,MG,95,1
